00004853,pedestrian,614,128,7,14
00004853,pedestrian,670,140,2,8
00004853,pedestrian,665,135,6,14
00068115,pedestrian,576,107,21,26
00050769,pedestrian,68,392,82,72
00050769,pedestrian,46,432,71,63
00088969,pedestrian,260,54,21,41
00088969,pedestrian,142,70,28,49
00102909,pedestrian,570,240,41,135
00102909,bicycle,423,199,46,100
00102909,pedestrian,538,258,42,105
00102909,bicycle,297,253,76,132
00102909,pedestrian,534,79,10,34
00102909,pedestrian,594,210,16,67
00060868,pedestrian,22,356,35,63
00060868,pedestrian,108,400,49,73
00061364,pedestrian,420,132,9,27
00096146,bicycle,135,253,50,54
00096146,bicycle,568,202,19,46
00072561,pedestrian,228,190,9,20
00072561,pedestrian,266,408,36,93
00072561,pedestrian,238,424,53,108
00054566,pedestrian,214,68,11,23
00054566,pedestrian,443,65,16,26
00052751,pedestrian,31,219,14,34
00052751,pedestrian,675,199,18,44
00052751,pedestrian,636,190,17,29
00052751,pedestrian,560,237,15,60
00052751,pedestrian,328,247,33,62
00052751,pedestrian,638,206,13,38
00052751,pedestrian,659,202,12,29
00052751,pedestrian,320,242,13,50
00052751,pedestrian,614,198,14,40
00109843,pedestrian,580,374,53,83
00085718,bicycle,580,220,59,75
00086559,pedestrian,630,188,16,17
00086559,pedestrian,591,144,10,22
00086559,pedestrian,620,224,18,39
00086559,pedestrian,612,184,15,25
00086559,pedestrian,148,151,11,16
00089529,pedestrian,567,48,16,27
00052032,pedestrian,232,17,14,24
00006903,bicycle,258,168,42,75
00006903,pedestrian,536,99,11,30
00006903,pedestrian,530,74,11,19
00006903,pedestrian,561,175,24,72
00006903,pedestrian,518,100,15,34
00055585,bicycle,453,138,24,49
00047461,pedestrian,222,36,3,11
00014216,bicycle,457,132,24,58
00010362,pedestrian,652,201,15,32
00010362,pedestrian,664,204,15,33
00037528,pedestrian,242,145,10,22
00003091,pedestrian,230,22,22,36
00100656,pedestrian,400,201,12,50
00081319,pedestrian,301,78,8,19
00044541,pedestrian,697,298,22,48
00070084,pedestrian,76,216,7,17
00067257,pedestrian,614,126,3,17
00067257,pedestrian,601,124,12,16
00058560,pedestrian,72,54,18,29
00087078,pedestrian,559,308,42,56
00068594,pedestrian,692,280,27,47
00068594,pedestrian,690,259,24,36
00009964,pedestrian,634,180,19,29
00052509,pedestrian,188,214,7,23
00052509,pedestrian,166,214,13,24
00052509,bicycle,178,212,8,22
00052509,pedestrian,358,280,25,57
00052509,bicycle,209,208,8,23
00031923,pedestrian,231,434,52,90
00043519,bicycle,370,66,23,59
00001139,pedestrian,386,173,33,64
00001139,pedestrian,516,149,23,40
00039119,pedestrian,57,462,52,35
00020482,pedestrian,500,134,23,36
00107430,bicycle,32,214,42,64
00107430,bicycle,20,172,28,50
00091467,pedestrian,385,34,8,23
00091467,pedestrian,232,46,8,19
00087194,pedestrian,477,88,24,58
00013673,pedestrian,208,206,13,25
00013673,pedestrian,174,213,10,22
00013673,pedestrian,165,214,6,19
00013673,pedestrian,186,210,5,24
00001488,pedestrian,540,185,21,36
00017616,pedestrian,282,188,7,29
00017616,pedestrian,270,172,17,31
00017616,pedestrian,268,178,13,40
00096195,pedestrian,374,120,5,25
00096195,pedestrian,392,123,8,20
00067901,bicycle,32,212,59,69
00077066,bicycle,370,196,37,83
00077066,pedestrian,514,62,7,17
00051769,pedestrian,244,344,60,74
00051769,pedestrian,168,378,88,79
00051769,pedestrian,276,420,72,75
00075615,pedestrian,156,32,17,32
00068068,pedestrian,170,215,19,20
00068068,pedestrian,208,204,9,15
00068068,pedestrian,191,211,12,18
00019553,pedestrian,596,376,34,59
00110489,pedestrian,370,227,32,60
00110489,pedestrian,390,240,24,61
00110489,pedestrian,503,194,22,39
00092481,pedestrian,137,248,28,53
00104810,pedestrian,156,132,7,25
00104810,pedestrian,416,90,7,21
00104810,pedestrian,552,174,21,15
00052840,bicycle,377,200,32,83
00070811,pedestrian,264,272,39,83
00070811,pedestrian,234,284,55,81
00006634,pedestrian,214,48,3,10
00004685,bicycle,572,90,82,73
00015025,pedestrian,238,40,5,14
00048419,pedestrian,205,202,12,23
00080656,bicycle,194,243,85,74
00030834,pedestrian,30,450,53,58
00080654,pedestrian,46,443,81,68
00087615,pedestrian,398,124,6,19
00024308,pedestrian,698,298,18,41
00051971,pedestrian,442,448,95,64
00066935,pedestrian,394,54,14,20
00065149,pedestrian,59,138,26,48
00104470,pedestrian,468,65,10,26
00104470,bicycle,104,341,90,116
00104470,bicycle,170,370,124,120
00075984,pedestrian,546,176,14,27
00075984,pedestrian,534,172,15,33
00024555,bicycle,388,210,49,119
00067626,pedestrian,599,36,26,43
00007440,bicycle,588,93,72,74
00007440,bicycle,454,20,67,39
00086830,pedestrian,204,66,12,21
00091202,bicycle,301,425,86,110
00091202,bicycle,95,124,12,33
00069793,pedestrian,34,109,9,24
00069793,pedestrian,33,100,10,27
00010073,pedestrian,50,390,79,76
00010073,pedestrian,178,22,16,33
00010073,pedestrian,30,428,58,61
00087063,pedestrian,74,226,40,59
00087063,pedestrian,46,249,54,80
00039080,pedestrian,245,38,16,27
00039080,pedestrian,258,36,11,29
00051862,pedestrian,244,74,19,47
00072857,bicycle,306,226,35,87
00009769,pedestrian,445,148,10,16
00009769,pedestrian,428,128,9,14
00009769,pedestrian,72,218,13,25
00009769,pedestrian,515,134,6,12
00052484,pedestrian,261,134,28,69
00052484,pedestrian,308,117,19,52
00052484,bicycle,453,28,18,43
00044592,pedestrian,339,52,10,21
00021828,pedestrian,296,423,30,86
00105774,bicycle,653,192,50,75
00037467,pedestrian,337,165,10,26
00089450,pedestrian,665,136,8,13
00109734,pedestrian,162,92,12,29
00095048,pedestrian,282,268,48,88
00009773,pedestrian,34,416,61,49
00009773,pedestrian,52,390,83,78
00099719,bicycle,126,436,132,87
00063634,pedestrian,366,226,22,57
00063634,pedestrian,548,186,19,29
00041967,bicycle,427,36,18,47
00026441,pedestrian,28,78,10,19
00021229,pedestrian,342,78,11,25
00006341,pedestrian,514,64,23,43
00016357,bicycle,592,36,6,12
00016357,bicycle,524,74,12,27
00092004,bicycle,286,214,40,88
00012159,pedestrian,262,130,21,39
00075879,pedestrian,358,306,29,67
00075879,pedestrian,316,306,27,67
00075879,pedestrian,361,264,24,33
00086913,pedestrian,549,194,18,30
00086913,pedestrian,60,223,13,22
00064936,pedestrian,528,114,9,17
00064936,bicycle,244,257,51,92
00064936,pedestrian,536,202,22,53
00089203,pedestrian,588,370,39,70
00108284,pedestrian,542,60,9,19
00108284,bicycle,130,127,42,38
00005244,pedestrian,228,21,18,32
00030156,pedestrian,373,239,22,56
00030156,pedestrian,278,248,28,74
00030156,pedestrian,347,214,26,41
00030156,pedestrian,344,256,33,55
00053428,pedestrian,86,412,29,77
00053428,pedestrian,152,280,19,52
00053428,pedestrian,328,440,46,79
00078647,bicycle,405,200,44,95
00098488,pedestrian,264,392,30,65
00098488,pedestrian,285,442,34,67
00042060,pedestrian,206,204,13,25
00042060,pedestrian,189,210,10,23
00042060,pedestrian,184,212,11,25
00042060,pedestrian,174,216,13,25
00015530,pedestrian,230,39,4,12
00003238,bicycle,366,164,33,69
00020614,pedestrian,178,18,17,23
00020614,pedestrian,342,447,51,64
00078965,pedestrian,232,276,17,40
00078965,pedestrian,145,367,36,86
00078965,pedestrian,243,292,22,54
00072600,pedestrian,306,75,5,12
00025538,bicycle,384,176,33,67
00025538,bicycle,566,164,23,48
00025538,pedestrian,268,60,11,13
00025538,pedestrian,73,123,20,30
00047852,bicycle,158,404,128,119
00068010,bicycle,420,123,29,60
00068010,pedestrian,618,254,49,141
00068010,pedestrian,585,174,30,80
00068010,bicycle,272,164,43,74
00068010,pedestrian,542,104,13,41
00068010,pedestrian,523,102,16,40
00069026,pedestrian,269,117,20,34
00044604,bicycle,455,132,28,50
00066195,pedestrian,273,414,34,79
00066195,pedestrian,326,443,33,72
00066195,pedestrian,246,446,41,65
00066195,pedestrian,160,229,15,38
00066195,pedestrian,200,210,15,31
00032788,bicycle,391,196,46,105
00032788,pedestrian,506,324,52,171
00032788,bicycle,493,68,8,19
00059798,bicycle,389,190,46,107
00059798,pedestrian,512,68,11,22
00018105,pedestrian,370,173,13,22
00040206,pedestrian,363,98,10,26
00040206,pedestrian,85,164,18,41
00093679,pedestrian,340,167,16,36
00023332,pedestrian,149,58,10,17
00095872,pedestrian,232,271,15,64
00095872,pedestrian,252,279,20,52
00000515,pedestrian,550,90,15,31
00000515,pedestrian,537,90,10,37
00000515,bicycle,287,170,44,89
00033141,pedestrian,322,404,43,85
00053390,bicycle,344,89,9,20
00053390,bicycle,367,95,12,18
00013246,pedestrian,354,110,10,15
00005902,bicycle,379,168,32,62
00034383,pedestrian,524,176,17,30
00009094,pedestrian,684,185,26,32
00021824,pedestrian,30,186,6,12
00098474,pedestrian,57,97,4,8
00060023,pedestrian,112,437,47,54
00060023,pedestrian,64,454,46,52
00057059,pedestrian,208,67,15,20
00056795,pedestrian,232,238,23,57
00009041,pedestrian,123,207,8,16
00053951,pedestrian,198,208,17,16
00013146,pedestrian,540,48,6,21
00013146,pedestrian,528,44,11,25
00027020,pedestrian,68,98,7,23
00027633,bicycle,26,119,39,38
00031999,pedestrian,197,210,10,23
00031999,pedestrian,172,211,14,26
00031999,pedestrian,203,207,8,20
00001753,pedestrian,580,166,6,26
00001753,pedestrian,599,170,6,19
00001753,pedestrian,569,165,2,24
00019716,bicycle,578,84,69,69
00080438,pedestrian,600,364,47,77
00053604,bicycle,428,79,50,46
00107419,pedestrian,357,90,20,39
00105581,bicycle,396,170,31,66
00010614,pedestrian,409,220,20,50
00084948,pedestrian,200,208,7,24
00084948,pedestrian,182,213,7,24
00084948,pedestrian,172,213,11,26
00084948,pedestrian,485,141,8,16
00084948,pedestrian,190,210,8,21
00019024,bicycle,23,162,34,38
00019024,bicycle,46,212,51,54
00070837,pedestrian,650,338,49,77
00019979,bicycle,53,124,22,29
00011950,pedestrian,568,255,35,34
00065897,pedestrian,308,46,24,41
00004150,pedestrian,597,144,24,41
00004150,pedestrian,540,191,49,112
00004150,bicycle,416,194,43,107
00004150,pedestrian,654,306,63,157
00004150,pedestrian,588,187,45,76
00004150,pedestrian,578,324,77,203
00004150,bicycle,312,214,66,122
00084854,pedestrian,278,247,21,48
00084854,pedestrian,308,238,29,49
00084854,pedestrian,689,218,10,31
00084854,pedestrian,665,212,18,36
00084235,bicycle,424,22,17,35
00036988,pedestrian,498,166,7,23
00036988,pedestrian,489,169,10,24
00038349,pedestrian,202,30,10,27
00033452,pedestrian,160,466,30,27
00033452,pedestrian,190,454,37,48
00104138,bicycle,606,164,21,51
00064066,bicycle,398,378,121,77
00025854,pedestrian,204,67,17,24
00061172,pedestrian,257,53,6,8
00042064,pedestrian,42,432,78,73
00037820,pedestrian,658,142,5,18
00037820,pedestrian,392,222,23,49
00037820,pedestrian,414,228,18,58
00037820,pedestrian,622,144,6,20
00037820,pedestrian,630,148,9,20
00051589,pedestrian,475,146,10,22
00051589,pedestrian,48,221,9,16
00096299,pedestrian,608,130,15,28
00096299,pedestrian,594,129,9,26
00096299,pedestrian,584,136,11,29
00097931,bicycle,496,208,95,99
00035172,pedestrian,292,430,54,72
00035172,pedestrian,575,464,44,30
00035172,pedestrian,638,440,73,61
00035172,pedestrian,302,408,39,70
00035172,pedestrian,631,400,70,56
00035172,pedestrian,512,425,63,72
00023320,pedestrian,390,54,15,21
00047278,bicycle,62,196,31,37
00035887,pedestrian,540,188,12,37
00035887,pedestrian,310,100,7,14
00035887,pedestrian,445,145,16,26
00083501,pedestrian,204,212,45,87
00103926,pedestrian,36,368,37,68
00020140,pedestrian,210,203,35,54
00022562,pedestrian,44,431,84,60
00022562,pedestrian,56,394,82,87
00100844,pedestrian,542,178,13,36
00075594,bicycle,308,218,42,90
00053797,pedestrian,16,316,30,54
00053797,pedestrian,478,164,12,34
00005885,bicycle,344,262,37,47
00066944,pedestrian,410,125,14,18
00072703,bicycle,150,420,135,113
00072703,pedestrian,168,104,32,58
00089648,pedestrian,624,152,8,21
00089648,pedestrian,564,175,13,30
00089648,pedestrian,576,176,13,35
00089648,pedestrian,616,148,5,17
00052818,bicycle,380,230,57,128
00010097,pedestrian,620,432,68,65
00024930,pedestrian,302,456,45,46
00024930,pedestrian,261,463,44,32
00004142,bicycle,574,88,63,69
00081454,pedestrian,251,36,10,17
00057000,bicycle,388,198,40,104
00089050,pedestrian,308,296,60,85
00089050,pedestrian,251,302,56,69
00089050,pedestrian,272,316,49,75
00025356,pedestrian,608,95,19,38
00028079,pedestrian,110,428,51,73
00084849,pedestrian,422,124,6,13
00084849,pedestrian,446,155,13,24
00084849,pedestrian,390,134,8,22
00084849,pedestrian,30,246,19,30
00013396,pedestrian,617,142,20,40
00024963,bicycle,132,227,47,76
00024963,bicycle,310,123,25,44
00024963,bicycle,335,102,20,33
00024963,bicycle,349,74,14,24
00024963,bicycle,246,153,33,50
00024963,bicycle,36,283,61,80
00024963,bicycle,184,178,37,53
00024963,bicycle,294,108,22,43
00060993,bicycle,164,129,37,48
00015189,pedestrian,601,71,14,22
00005968,bicycle,146,444,141,72
00056976,bicycle,274,212,40,88
00056976,pedestrian,112,86,16,43
00063924,pedestrian,522,76,11,26
00063924,bicycle,313,164,40,78
00063924,pedestrian,399,448,80,61
00063924,pedestrian,508,56,8,11
00063924,bicycle,269,175,38,78
00063924,pedestrian,520,124,21,58
00063924,pedestrian,477,184,32,86
00063924,pedestrian,494,141,31,66
00063924,pedestrian,286,142,17,53
00014765,pedestrian,139,186,16,45
00027086,pedestrian,227,65,8,20
00104917,bicycle,426,202,50,110
00054278,pedestrian,518,73,12,18
00071129,bicycle,687,164,46,45
00057501,pedestrian,66,388,78,76
00057501,pedestrian,33,436,62,63
00106323,pedestrian,94,376,49,71
00106323,pedestrian,65,364,52,73
00060937,bicycle,495,107,14,32
00060937,bicycle,482,118,14,33
00054334,pedestrian,394,66,27,45
00054334,pedestrian,360,64,23,49
00105333,pedestrian,577,445,48,48
00105333,bicycle,112,376,127,109
00105333,pedestrian,407,316,24,47
00105333,pedestrian,438,438,51,59
00105333,pedestrian,688,430,51,54
00105333,pedestrian,630,442,58,52
00105333,pedestrian,446,300,43,63
00105333,pedestrian,518,456,47,45
00105333,pedestrian,428,364,55,77
00032050,pedestrian,228,113,11,24
00032050,pedestrian,242,112,13,27
00025163,pedestrian,414,88,9,15
00025163,pedestrian,551,177,22,44
00025163,pedestrian,204,108,11,21
00025163,pedestrian,460,118,9,23
00004772,pedestrian,70,159,36,54
00099290,pedestrian,650,366,44,75
00005745,pedestrian,202,206,8,25
00005745,pedestrian,195,210,16,21
00005745,pedestrian,171,214,14,25
00084192,pedestrian,38,345,35,54
00061512,pedestrian,54,428,89,67
00061512,pedestrian,68,391,85,76
00019265,pedestrian,590,219,16,30
00027603,pedestrian,114,116,15,29
00061382,pedestrian,34,430,65,52
00061382,pedestrian,68,392,84,84
00064717,pedestrian,52,390,81,77
00064717,pedestrian,35,418,64,61
00072181,bicycle,380,196,54,103
00072181,pedestrian,554,146,27,75
00057720,pedestrian,664,372,81,75
00044967,pedestrian,248,72,15,31
00007821,bicycle,229,162,34,59
00007821,pedestrian,337,99,12,28
00007821,bicycle,416,214,51,119
00007821,bicycle,104,286,76,124
00007821,pedestrian,324,101,14,36
00051679,pedestrian,518,152,19,45
00020495,pedestrian,674,135,7,16
00020495,pedestrian,286,179,16,40
00024620,pedestrian,465,210,18,44
00060165,bicycle,294,158,33,71
00001299,pedestrian,398,166,11,18
00085737,pedestrian,578,354,51,84
00104111,pedestrian,508,135,39,42
00106422,bicycle,360,92,21,39
00042278,pedestrian,216,186,28,55
00064458,pedestrian,358,48,13,29
00016312,pedestrian,368,112,5,17
00016312,pedestrian,348,106,9,18
00057350,pedestrian,270,94,20,37
00068516,pedestrian,574,157,24,40
00082338,bicycle,382,173,39,90
00082338,pedestrian,555,136,30,73
00082338,pedestrian,521,136,24,61
00082338,bicycle,295,146,34,62
00094327,pedestrian,114,374,48,91
00106669,bicycle,580,78,65,59
00013153,bicycle,443,112,22,53
00013153,pedestrian,308,97,10,24
00013153,pedestrian,330,93,13,26
00013153,bicycle,474,104,21,39
00013153,bicycle,385,199,42,104
00029272,pedestrian,54,266,19,48
00029272,pedestrian,175,220,20,35
00029272,pedestrian,330,446,45,65
00042532,pedestrian,328,460,39,41
00029007,pedestrian,564,146,16,34
00035454,pedestrian,142,192,29,67
00035454,pedestrian,100,222,39,71
00035454,bicycle,421,183,50,100
00107191,pedestrian,194,207,11,24
00107191,pedestrian,204,204,9,27
00107191,pedestrian,172,213,19,26
00051652,bicycle,427,223,38,94
00087300,pedestrian,420,136,11,15
00068525,pedestrian,228,315,27,68
00068525,pedestrian,184,318,29,71
00104720,pedestrian,706,74,11,33
00020074,bicycle,360,92,19,41
00050945,pedestrian,264,148,11,20
00072943,pedestrian,16,262,19,41
00072943,pedestrian,30,257,17,40
00072943,pedestrian,10,324,15,46
00068867,pedestrian,203,338,54,91
00051930,bicycle,608,95,59,64
00051930,bicycle,471,24,58,47
00092008,pedestrian,231,53,8,12
00092008,pedestrian,221,56,6,14
00058463,bicycle,562,82,74,67
00090668,pedestrian,534,67,7,24
00090668,bicycle,390,198,45,105
00090668,pedestrian,524,68,10,33
00039980,pedestrian,548,15,10,20
00097018,pedestrian,597,338,30,36
00097018,pedestrian,597,396,60,65
00004419,pedestrian,538,248,51,81
00089714,bicycle,234,173,47,78
00089714,pedestrian,513,86,14,33
00089714,pedestrian,582,180,29,96
00089714,bicycle,296,162,43,85
00089714,pedestrian,536,72,11,26
00089714,pedestrian,544,178,31,92
00099081,bicycle,668,196,69,78
00100171,pedestrian,696,233,45,90
00098255,pedestrian,562,60,8,23
00042715,pedestrian,493,68,16,27
00000369,pedestrian,41,230,10,19
00006061,pedestrian,160,214,42,76
00006061,pedestrian,516,102,15,41
00006061,pedestrian,180,196,34,66
00006061,pedestrian,537,103,14,42
00006061,bicycle,378,174,38,91
00006061,pedestrian,576,150,26,74
00026900,pedestrian,596,364,49,60
00057696,pedestrian,649,240,22,45
00056180,pedestrian,527,90,12,25
00056180,pedestrian,540,86,15,27
00056180,bicycle,406,186,48,102
00037058,pedestrian,58,138,32,50
00092989,pedestrian,170,158,19,40
00068747,pedestrian,174,208,11,33
00068747,pedestrian,210,202,10,26
00068747,pedestrian,189,207,10,36
00068747,pedestrian,182,208,11,35
00102790,pedestrian,37,416,62,53
00102790,pedestrian,50,389,83,80
00044929,pedestrian,438,166,18,45
00053134,pedestrian,477,207,14,46
00047632,bicycle,427,226,48,122
00047632,pedestrian,528,67,11,24
00047632,pedestrian,516,68,9,24
00038877,pedestrian,264,296,43,84
00023947,pedestrian,584,120,17,35
00088370,bicycle,387,156,38,66
00075529,pedestrian,48,414,40,45
00075529,pedestrian,84,418,50,75
00075529,pedestrian,117,414,40,58
00037769,pedestrian,584,206,38,39
00037769,pedestrian,573,110,16,35
00037769,pedestrian,589,225,42,56
00053327,pedestrian,608,211,39,118
00053327,pedestrian,589,191,32,96
00053327,pedestrian,497,219,54,84
00053327,bicycle,388,198,42,109
00053327,pedestrian,550,176,27,86
00046312,pedestrian,332,178,17,31
00072037,bicycle,362,110,21,44
00072037,bicycle,404,189,43,112
00072037,bicycle,317,130,42,59
00034984,bicycle,268,162,35,73
00110122,bicycle,437,34,24,42
00110122,bicycle,404,34,20,48
00030752,bicycle,559,94,66,75
00090039,bicycle,332,98,21,37
00082063,bicycle,385,186,44,103
00040826,pedestrian,562,204,14,39
00099936,pedestrian,50,304,35,59
00015756,pedestrian,648,184,11,35
00072546,pedestrian,390,223,19,52
00054257,pedestrian,68,307,60,82
00054257,pedestrian,518,32,14,43
00054257,pedestrian,66,355,63,64
00084588,pedestrian,184,153,8,18
00071904,bicycle,210,294,72,120
00071904,pedestrian,186,197,53,92
00107334,pedestrian,522,174,11,29
00107334,pedestrian,510,177,8,26
00013614,pedestrian,184,210,12,22
00013614,pedestrian,174,216,7,23
00013614,pedestrian,210,202,12,16
00060134,pedestrian,68,103,4,6
00056837,bicycle,575,84,68,85
00056837,bicycle,684,164,68,75
00087421,pedestrian,432,118,48,37
00083382,pedestrian,585,35,12,20
00083382,pedestrian,640,66,20,33
00053987,pedestrian,561,170,24,75
00053987,bicycle,277,166,48,77
00053987,pedestrian,604,182,33,87
00012190,pedestrian,28,333,35,68
00012190,pedestrian,662,367,115,136
00051202,pedestrian,220,238,34,81
00051202,pedestrian,251,249,30,78
00062997,pedestrian,654,198,23,21
00062997,pedestrian,149,52,8,25
00062997,bicycle,166,47,8,16
00028763,pedestrian,124,28,4,13
00028763,pedestrian,93,34,4,12
00028763,pedestrian,130,26,5,13
00028763,pedestrian,358,38,5,11
00028763,pedestrian,426,63,10,20
00028763,pedestrian,438,68,9,23
00074643,pedestrian,48,424,85,79
00074643,pedestrian,70,384,73,81
00108745,bicycle,380,182,47,98
00060365,pedestrian,24,294,44,55
00060365,pedestrian,650,357,87,88
00054794,bicycle,168,453,53,54
00039105,pedestrian,102,417,69,86
00051227,pedestrian,552,196,19,41
00045896,pedestrian,56,392,85,63
00045896,pedestrian,34,437,61,64
00051957,pedestrian,476,376,45,51
00051957,pedestrian,374,186,25,59
00106438,pedestrian,7,98,12,19
00056332,pedestrian,475,50,12,37
00005792,bicycle,690,264,32,40
00073540,bicycle,374,54,21,53
00053633,pedestrian,487,10,8,14
00053633,pedestrian,498,8,5,13
00041699,pedestrian,392,188,48,105
00023955,bicycle,486,306,28,73
00088240,bicycle,596,84,69,72
00022468,bicycle,440,36,19,47
00022468,bicycle,425,22,16,33
00091606,pedestrian,584,74,9,17
00015203,bicycle,670,168,39,59
00060492,bicycle,382,200,57,109
00011766,pedestrian,286,16,31,27
00011766,pedestrian,35,422,66,62
00011766,pedestrian,54,392,85,80
00035705,pedestrian,540,142,11,31
00035705,pedestrian,554,138,9,22
00035705,bicycle,624,436,41,85
00035705,bicycle,445,323,40,92
00035705,bicycle,490,224,17,49
00040858,pedestrian,297,174,14,42
00049809,bicycle,388,205,48,120
00049809,pedestrian,548,100,14,35
00049809,pedestrian,527,98,16,41
00097664,pedestrian,410,35,34,56
00032671,pedestrian,338,212,12,32
00032671,pedestrian,190,195,9,20
00025091,bicycle,574,70,55,53
00046200,bicycle,578,78,66,69
00068073,bicycle,148,417,130,110
00068073,pedestrian,569,108,28,31
00093000,bicycle,304,224,33,82
00018183,pedestrian,693,245,28,46
00018183,pedestrian,602,200,17,47
00093485,bicycle,592,359,68,100
00050401,pedestrian,472,147,17,28
00041191,pedestrian,89,224,16,25
00041191,pedestrian,188,212,11,20
00041191,pedestrian,210,200,12,24
00041191,pedestrian,172,213,11,28
00041191,pedestrian,180,214,11,22
00083196,bicycle,351,68,10,32
00040971,pedestrian,526,196,13,35
00040971,pedestrian,491,189,18,32
00040971,pedestrian,510,194,19,31
00032646,bicycle,410,247,29,74
00011896,bicycle,566,98,71,78
00085459,pedestrian,500,76,11,21
00085459,bicycle,395,180,42,93
00085459,bicycle,332,188,39,98
00085459,pedestrian,546,86,15,33
00108700,pedestrian,114,453,49,48
00084810,pedestrian,289,151,16,36
00026223,bicycle,317,194,52,101
00026223,bicycle,388,118,22,47
00055973,pedestrian,555,68,10,21
00055973,pedestrian,460,59,15,26
00062277,pedestrian,308,148,13,32
00009875,pedestrian,424,256,9,49
00009875,pedestrian,381,256,18,42
00009875,pedestrian,454,193,17,38
00009875,pedestrian,374,234,13,46
00009875,pedestrian,169,246,28,52
00009875,bicycle,368,290,66,60
00009875,pedestrian,578,250,25,53
00009875,pedestrian,199,258,22,57
00009875,pedestrian,418,246,14,51
00009875,pedestrian,218,206,21,41
00009875,pedestrian,246,240,22,51
00071894,bicycle,455,110,22,39
00086977,pedestrian,450,22,12,37
00016795,pedestrian,107,320,36,70
00016795,pedestrian,82,324,19,39
00100268,pedestrian,44,442,86,50
00100268,pedestrian,58,388,81,79
00002769,pedestrian,572,396,41,77
00002594,bicycle,65,182,40,49
00002594,pedestrian,277,327,64,100
00050250,pedestrian,438,254,29,77
00050250,pedestrian,627,190,12,35
00050250,pedestrian,372,245,31,52
00050250,pedestrian,454,248,17,61
00050250,pedestrian,468,274,27,70
00050250,pedestrian,384,236,15,58
00050250,bicycle,227,377,62,94
00050250,pedestrian,637,192,12,30
00104721,pedestrian,653,143,6,12
00096313,bicycle,195,68,60,47
00019557,pedestrian,608,257,36,66
00029376,pedestrian,504,62,7,17
00029376,bicycle,394,204,41,78
00027225,pedestrian,48,202,16,42
00027225,pedestrian,38,210,19,30
00040666,pedestrian,182,212,15,27
00040666,pedestrian,172,212,7,27
00040666,pedestrian,204,206,9,23
00086001,pedestrian,24,96,8,17
00013898,bicycle,472,260,65,75
00081795,pedestrian,486,114,11,17
00106972,pedestrian,414,132,9,17
00106972,pedestrian,427,136,2,12
00053241,pedestrian,507,268,34,59
00021620,pedestrian,162,232,28,47
00021620,pedestrian,378,247,39,64
00021620,pedestrian,338,204,15,49
00021620,pedestrian,140,206,13,32
00021620,pedestrian,360,218,16,46
00021620,pedestrian,100,248,23,46
00021620,pedestrian,463,256,20,53
00021620,pedestrian,476,244,21,50
00021620,pedestrian,698,211,15,42
00021620,pedestrian,74,258,10,39
00051116,bicycle,340,161,72,80
00051116,bicycle,419,58,16,32
00051116,bicycle,365,38,18,43
00102210,pedestrian,234,192,13,24
00010558,bicycle,430,113,22,44
00010558,bicycle,498,72,17,27
00076748,pedestrian,190,214,5,15
00076748,pedestrian,174,214,7,22
00076748,pedestrian,183,212,10,19
00076748,pedestrian,204,206,8,21
00027427,bicycle,623,252,40,80
00074372,bicycle,388,194,45,101
00067584,bicycle,383,196,50,114
00105105,pedestrian,528,71,7,26
00105105,bicycle,386,186,42,97
00011082,pedestrian,162,131,13,26
00011082,pedestrian,148,134,13,29
00025995,pedestrian,232,338,111,78
00091157,pedestrian,190,209,3,12
00091157,pedestrian,178,213,7,16
00091157,pedestrian,208,202,6,19
00006605,pedestrian,500,110,21,47
00006605,pedestrian,528,113,15,50
00006605,bicycle,292,145,29,62
00006605,pedestrian,572,116,19,51
00006605,pedestrian,546,118,21,50
00064994,pedestrian,634,168,18,41
00091902,pedestrian,433,106,16,41
00091362,bicycle,86,130,32,45
00059840,bicycle,518,164,21,41
00059840,bicycle,554,169,14,42
00023360,pedestrian,698,304,17,58
00021627,pedestrian,16,416,30,49
00038506,pedestrian,345,205,10,26
00038506,pedestrian,306,178,7,18
00038506,pedestrian,322,209,16,30
00038506,pedestrian,272,190,9,19
00052266,bicycle,401,238,34,92
00052266,bicycle,414,170,30,63
00069929,pedestrian,32,434,57,55
00069929,pedestrian,50,400,65,76
00001326,bicycle,284,216,41,84
00052738,bicycle,322,218,48,84
00090784,pedestrian,195,103,12,20
00032856,pedestrian,132,446,53,65
00032856,pedestrian,376,116,9,20
00032856,pedestrian,368,120,4,11
00049202,pedestrian,162,82,13,25
00071379,bicycle,442,17,16,32
00030707,bicycle,494,259,69,70
00034259,bicycle,578,92,68,70
00080687,pedestrian,108,98,13,26
00045341,pedestrian,570,402,52,56
00063473,pedestrian,170,214,13,27
00063473,pedestrian,196,212,8,15
00063473,pedestrian,208,204,9,17
00063473,pedestrian,58,210,11,19
00047648,pedestrian,394,114,21,38
00011582,pedestrian,602,368,51,67
00092920,pedestrian,502,62,12,33
00019181,bicycle,285,176,44,83
00019181,pedestrian,318,109,17,48
00081639,pedestrian,363,453,48,54
00090416,bicycle,688,282,63,71
00084489,pedestrian,527,83,20,34
00084489,pedestrian,260,176,47,77
00044340,pedestrian,473,123,24,40
00045826,pedestrian,611,156,16,38
00030495,pedestrian,90,316,65,71
00030495,pedestrian,31,360,60,77
00065341,pedestrian,492,165,9,28
00052380,pedestrian,394,370,55,64
